url,stage,error
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=902%2025040&class=01&dpt_code=9020&ser_no=29269&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=902%2025040&class=01&dpt_code=9020&ser_no=29269&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83BBE0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2030901&class=&dpt_code=P570&ser_no=23623&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2030901&class=&dpt_code=P570&ser_no=23623&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF72B100>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=426%20D4420&class=&dpt_code=4260&ser_no=59545&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=426%20D4420&class=&dpt_code=4260&ser_no=59545&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF78C3A0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=630%20D1440&class=&dpt_code=6300&ser_no=83506&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=630%20D1440&class=&dpt_code=6300&ser_no=83506&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839C30>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20U8430&class=&dpt_code=3230&ser_no=59711&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=323%20U8430&class=&dpt_code=3230&ser_no=59711&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83B0A0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A41%20M0300&class=01&dpt_code=A410&ser_no=52965&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=A41%20M0300&class=01&dpt_code=A410&ser_no=52965&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839540>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=444%20M1500&class=&dpt_code=4440&ser_no=84780&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=444%20M1500&class=&dpt_code=4440&ser_no=84780&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838130>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=Q01%20M0200&class=05&dpt_code=Q010&ser_no=51787&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=Q01%20M0200&class=05&dpt_code=Q010&ser_no=51787&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A500>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=610%2014600&class=&dpt_code=6100&ser_no=49212&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=610%2014600&class=&dpt_code=6100&ser_no=49212&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83B850>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=109%2034260&class=&dpt_code=1090&ser_no=56413&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=109%2034260&class=&dpt_code=1090&ser_no=56413&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838280>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=P37%20U0250&class=&dpt_code=P370&ser_no=30954&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=P37%20U0250&class=&dpt_code=P370&ser_no=30954&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF816530>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=Q01%20M0200&class=06&dpt_code=Q010&ser_no=66529&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=Q01%20M0200&class=06&dpt_code=Q010&ser_no=66529&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF729ED0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=741%20M3060&class=&dpt_code=7010&ser_no=22049&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=741%20M3060&class=&dpt_code=7010&ser_no=22049&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839390>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=725%20M3690&class=&dpt_code=7250&ser_no=11700&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=725%20M3690&class=&dpt_code=7250&ser_no=11700&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839660>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=724%20U9160&class=&dpt_code=7040&ser_no=10713&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=724%20U9160&class=&dpt_code=7040&ser_no=10713&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A170>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=101%2080110&class=13&dpt_code=0000&ser_no=01006&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=101%2080110&class=13&dpt_code=0000&ser_no=01006&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838C10>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=424%20U4590&class=&dpt_code=4240&ser_no=60059&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=424%20U4590&class=&dpt_code=4240&ser_no=60059&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83BF10>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=H42%20M0460&class=&dpt_code=H420&ser_no=60235&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=H42%20M0460&class=&dpt_code=H420&ser_no=60235&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF72B130>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=96&dpt_code=9010&ser_no=20741&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=901%2049550&class=96&dpt_code=9010&ser_no=20741&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83BD30>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=Q01%20U0690&class=&dpt_code=Q010&ser_no=44712&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=Q01%20U0690&class=&dpt_code=Q010&ser_no=44712&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF8912A0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=303%2022090&class=&dpt_code=3030&ser_no=50754&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=303%2022090&class=&dpt_code=3030&ser_no=50754&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838730>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=50&dpt_code=9010&ser_no=54808&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=901%2049550&class=50&dpt_code=9010&ser_no=54808&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83B0D0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=342%20M3000&class=02&dpt_code=3420&ser_no=59248&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=342%20M3000&class=02&dpt_code=3420&ser_no=59248&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838D30>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=342%20M2930&class=&dpt_code=3420&ser_no=51310&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=342%20M2930&class=&dpt_code=3420&ser_no=51310&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF769F00>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=342%20M2470&class=&dpt_code=3420&ser_no=29008&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=342%20M2470&class=&dpt_code=3420&ser_no=29008&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF7F4310>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=Z00%20U0040&class=&dpt_code=P360&ser_no=41883&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=Z00%20U0040&class=&dpt_code=P360&ser_no=41883&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838EB0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20M1380&class=&dpt_code=3230&ser_no=64454&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=323%20M1380&class=&dpt_code=3230&ser_no=64454&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838610>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20M7110&class=&dpt_code=3230&ser_no=59978&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=323%20M7110&class=&dpt_code=3230&ser_no=59978&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83ADA0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20M7710&class=&dpt_code=3230&ser_no=20620&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=323%20M7710&class=&dpt_code=3230&ser_no=20620&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF890EB0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20U7500&class=&dpt_code=3030&ser_no=70258&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=323%20U7500&class=&dpt_code=3030&ser_no=70258&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF891360>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=E43%20M0050&class=01&dpt_code=E430&ser_no=40187&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=E43%20M0050&class=01&dpt_code=E430&ser_no=40187&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF890190>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=E42%20M0050&class=02&dpt_code=E420&ser_no=37189&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=E42%20M0050&class=02&dpt_code=E420&ser_no=37189&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF816500>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=02&dpt_code=2020&ser_no=45416&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=02&dpt_code=2020&ser_no=45416&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839810>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20U0310&class=&dpt_code=3030&ser_no=65846&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=323%20U0310&class=&dpt_code=3030&ser_no=65846&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83BCD0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=002%2051790&class=70&dpt_code=T010&ser_no=97177&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=002%2051790&class=70&dpt_code=T010&ser_no=97177&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF729ED0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=227%20U6010&class=&dpt_code=2070&ser_no=32823&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=227%20U6010&class=&dpt_code=2070&ser_no=32823&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83B820>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=341%20M5900&class=&dpt_code=3410&ser_no=25728&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=341%20M5900&class=&dpt_code=3410&ser_no=25728&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF8390C0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=227%20U2380&class=&dpt_code=2070&ser_no=68605&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=227%20U2380&class=&dpt_code=2070&ser_no=68605&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839540>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=724%20D6040&class=&dpt_code=7240&ser_no=29211&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=724%20D6040&class=&dpt_code=7240&ser_no=29211&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838460>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=605%2020440&class=&dpt_code=6050&ser_no=16242&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=605%2020440&class=&dpt_code=6050&ser_no=16242&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF817E80>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=631%20U1370&class=&dpt_code=6110&ser_no=28639&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=631%20U1370&class=&dpt_code=6110&ser_no=28639&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF8179A0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=946%20U0040&class=&dpt_code=9460&ser_no=21368&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=946%20U0040&class=&dpt_code=9460&ser_no=21368&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF817700>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=946%20U0090&class=&dpt_code=9460&ser_no=38322&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=946%20U0090&class=&dpt_code=9460&ser_no=38322&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF72B700>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=741%20U9470&class=&dpt_code=7010&ser_no=75436&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=741%20U9470&class=&dpt_code=7010&ser_no=75436&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A7A0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=227%20U5100&class=&dpt_code=2070&ser_no=81734&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=227%20U5100&class=&dpt_code=2070&ser_no=81734&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839720>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=106%2048950&class=&dpt_code=1060&ser_no=48250&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=106%2048950&class=&dpt_code=1060&ser_no=48250&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A1A0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=610%2039910&class=&dpt_code=6100&ser_no=79001&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=610%2039910&class=&dpt_code=6100&ser_no=79001&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83AAD0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A01%2043260&class=&dpt_code=A010&ser_no=79737&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=A01%2043260&class=&dpt_code=A010&ser_no=79737&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF6EB880>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=126%20U0680&class=&dpt_code=1060&ser_no=14479&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=126%20U0680&class=&dpt_code=1060&ser_no=14479&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF7F7EE0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=725%20M3470&class=&dpt_code=7250&ser_no=38827&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=725%20M3470&class=&dpt_code=7250&ser_no=38827&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF8174F0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=922%20U4780&class=&dpt_code=9020&ser_no=83955&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=922%20U4780&class=&dpt_code=9020&ser_no=83955&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838280>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
